Cell Typeold,Effect ID,Platform,Experiment ID,Term,platform_id,comparison_id,Estimate Up Down,stage,Group Size,Disease Name,fdr,significant
plasma cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.90E-09,TRUE
"effector memory RA CD8-positive, alpha-beta T cell (TEMRA)",tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.11E-07,TRUE
cDC1_CLEC9A,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.84E-07,TRUE
regulatory T cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,4.01E-07,TRUE
"CD16-positive, CD56-dim natural killer cell",tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,4.34E-07,TRUE
interferon-stimulated genes CD4-positive T cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.15E-06,TRUE
pDC_LILRA4,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.42E-06,TRUE
mast cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,4.17E-06,TRUE
"CD14-positive, CD16-negative classical monocyte",tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.10E-05,TRUE
"effector memory CD8-positive, alpha-beta T cell",tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.26E-05,TRUE
gamma-delta T cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,3.06E-05,TRUE
Macro_IL1B,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,9.00E-05,TRUE
macrophage,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,9.15E-05,TRUE
fat cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.000162807,TRUE
Macro_SPP1,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.000581749,TRUE
memory B cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.011946067,TRUE
Macro_ISG15,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.064779902,TRUE
epithelial cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.122626073,TRUE
neutrophil,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.23452986,TRUE
"naive thymus-derived CD4-positive, alpha-beta T cell",tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.385867764,TRUE
stromal cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.808201328,TRUE
mesenchymal cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.808201328,TRUE
fibroblast,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,3.91E-11,TRUE
Macro_INHBA,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,1.22E-10,TRUE
cancer-associated fibroblast,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,1.06E-06,TRUE
"CD4-positive, alpha-beta T cell",tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,1.49E-05,TRUE
Macro_NLRP3,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.001875385,TRUE
Tfh-Th1,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.005798891,TRUE
CD8+ resident-memory T cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.122626073,TRUE
Macro_C1QC,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.385867764,TRUE
endothelial cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,pan_cancer_v1,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.486286558,TRUE
class switched memory B cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,1.40E-24,TRUE
mast cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,2.56E-24,TRUE
mature B cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,4.31E-22,TRUE
Macro_LYVE1,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,2.25E-19,TRUE
"exhausted CD8-positive, alpha-beta T cell",tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,6.99E-18,TRUE
"CD14-low, CD16-positive monocyte",tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,9.91E-16,TRUE
regulatory T cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,5.75E-15,TRUE
plasma cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,1.42E-14,TRUE
"naive thymus-derived CD4-positive, alpha-beta T cell",tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,2.20E-14,TRUE
Macro_IL1B,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,2.59E-14,TRUE
"effector memory RA CD8-positive, alpha-beta T cell (TEMRA)",tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,3.80E-13,TRUE
"effector memory CD8-positive, alpha-beta T cell",tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,3.67E-12,TRUE
cDC3_LAMP3,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,3.86E-10,TRUE
macrophage,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,1.68E-09,TRUE
memory B cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,5.41E-09,TRUE
"CD14-positive, CD16-negative classical monocyte",tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,3.29E-08,TRUE
Tk,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,5.32E-08,TRUE
fat cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,1.60E-07,TRUE
cDC1_CLEC9A,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,4.77E-06,TRUE
natural killer cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.000245734,TRUE
endothelial cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.000345198,TRUE
pDC_LILRA4,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.004769013,TRUE
"CD8-positive, alpha-beta T cell",tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.00555694,TRUE
T-helper 17 cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.0102841,TRUE
"CD16-positive, CD56-dim natural killer cell",tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.011725201,TRUE
Macro_SPP1,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.158405414,TRUE
epithelial cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.273111764,TRUE
interferon-stimulated genes CD4-positive T cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Down,meta,|,io_colorectal_cancer,0.715839756,TRUE
fibroblast,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,7.97E-44,TRUE
Macro_INHBA,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,1.02E-36,TRUE
CD8+ resident-memory T cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,5.18E-21,TRUE
cancer-associated fibroblast,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,2.35E-11,TRUE
"CD4-positive, alpha-beta T cell",tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,2.91E-10,TRUE
Macro_C1QC,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,5.57E-05,TRUE
neutrophil,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.006989558,TRUE
gamma-delta T cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.029719498,TRUE
Tfh-Th1,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.03550194,TRUE
Macro_NLRP3,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.082573837,TRUE
Macro_ISG15,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.155055682,TRUE
mesenchymal cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.540655961,TRUE
stromal cell,tumor,,meta,tumor_vs_tumor_adjacent,,,Up,meta,|,io_colorectal_cancer,0.599305785,TRUE
