Cell Typeold,Effect ID,Platform,Experiment ID,Term,platform_id,comparison_id,Estimate Up Down,stage,Group Size,Disease Name,fdr,significant
BEST4+ intestinal epithelial cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.092982366,TRUE
conventional dendritic cell 2,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.101074219,TRUE
capillary endothelial cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.123095921,TRUE
T peripheral helper,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.159576416,TRUE
germinal center B cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.171360139,TRUE
mature B cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.183746338,TRUE
naive B cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.196705211,TRUE
naive CD8+ T cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.230979471,TRUE
Schwann cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.294007151,TRUE
gamma-delta T cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.294007151,TRUE
intestine goblet cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.495527094,TRUE
vein endothelial cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.6292361,TRUE
malignant intestinal tuft cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.6292361,TRUE
plasmacytoid dendritic cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.673590835,TRUE
artery endothelial cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.673590835,TRUE
"effector memory CD4-positive, alpha-beta T cell",tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.695665283,TRUE
endothelial cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Down,datasets,17 | 17,io_colorectal_cancer,0.889968872,TRUE
malignant intestinal epithelial cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.04152832,TRUE
malignant enterocyte,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.059875488,TRUE
endothelial tip cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.067212786,TRUE
cancer associated fibroblast,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.067212786,TRUE
monocyte,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.068586077,TRUE
malignant BEST4+ intestinal epithelial cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.068586077,TRUE
pericyte,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.092982366,TRUE
malignant immature intestine goblet cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.148372256,TRUE
migratory conventional dendritic cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.268851144,TRUE
malignant intestine goblet cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.294007151,TRUE
natural killer cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.355483246,TRUE
fibroblast,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.355483246,TRUE
regulatory T cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.374265345,TRUE
effector memory CD8+ T cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.47447524,TRUE
"CD8-positive, alpha-beta T cell",tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.47447524,TRUE
macrophage,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.550286865,TRUE
T-cytotoxic 17 cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.790579403,TRUE
innate lymphoid cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.811979441,TRUE
intestinal tuft cell,tumor,microarray,GSE110224,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE110224__GPL570__tumor_vs_tumor_adjacent,Up,datasets,17 | 17,io_colorectal_cancer,0.833007237,TRUE
intestine goblet cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Down,datasets,19 | 19,io_colorectal_cancer,0.000343323,TRUE
intestinal epithelial cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Down,datasets,19 | 19,io_colorectal_cancer,0.000343323,TRUE
enterocyte,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Down,datasets,19 | 19,io_colorectal_cancer,0.000343323,TRUE
smooth muscle cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Down,datasets,19 | 19,io_colorectal_cancer,0.001416206,TRUE
BEST4+ intestinal epithelial cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Down,datasets,19 | 19,io_colorectal_cancer,0.007218018,TRUE
plasma cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Down,datasets,19 | 19,io_colorectal_cancer,0.015951633,TRUE
T-helper 17 cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Down,datasets,19 | 19,io_colorectal_cancer,0.031493487,TRUE
transit amplifying cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Down,datasets,19 | 19,io_colorectal_cancer,0.122801644,TRUE
"CD4-positive, alpha-beta T cell",tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Down,datasets,19 | 19,io_colorectal_cancer,0.17757121,TRUE
vein endothelial cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Down,datasets,19 | 19,io_colorectal_cancer,0.218238831,TRUE
conventional dendritic cell 2,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Down,datasets,19 | 19,io_colorectal_cancer,0.37357378,TRUE
malignant immature intestine goblet cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Down,datasets,19 | 19,io_colorectal_cancer,0.798252106,TRUE
malignant intestinal epithelial cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.000205994,TRUE
endothelial tip cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.000205994,TRUE
mast cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.000343323,TRUE
pericyte,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.000805248,TRUE
natural killer cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.000805248,TRUE
malignant intestinal tuft cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.000805248,TRUE
malignant enteroendocrine cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.000805248,TRUE
endothelial cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.000805248,TRUE
malignant enterocyte,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.000944138,TRUE
Schwann cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.001109197,TRUE
naive CD8+ T cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.001294817,TRUE
fibroblast,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.001416206,TRUE
migratory conventional dendritic cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.002508276,TRUE
naive B cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.002742968,TRUE
lymphatic endothelial cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.002742968,TRUE
effector memory CD8+ T cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.003810883,TRUE
capillary endothelial cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.004157326,TRUE
cancer associated fibroblast,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.004157326,TRUE
T peripheral helper,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.00474681,TRUE
"CD8-positive, alpha-beta T cell",tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.007218018,TRUE
artery endothelial cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.008136749,TRUE
innate lymphoid cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.009155273,TRUE
malignant BEST4+ intestinal epithelial cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.009923211,TRUE
intestinal tuft cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.009923211,TRUE
monocyte,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.01286087,TRUE
macrophage,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.014339816,TRUE
T follicular helper cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.020224831,TRUE
conventional dendritic cell 1,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.028717939,TRUE
T-cytotoxic 17 cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.052639729,TRUE
dendritic cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.052639729,TRUE
regulatory T cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.081279945,TRUE
naive CD4+ T cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.081279945,TRUE
gamma-delta T cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.081279945,TRUE
immature intestine goblet cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.087306139,TRUE
malignant intestine goblet cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.154701233,TRUE
enteroendocrine cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.229656054,TRUE
plasmacytoid dendritic cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.358937365,TRUE
S3 fibroblast,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.512798076,TRUE
"effector memory CD4-positive, alpha-beta T cell",tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.529164734,TRUE
mature B cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.62988012,TRUE
S2 fibroblast,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.634308869,TRUE
germinal center B cell,tumor,microarray,GSE115313,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE115313__GPL16686__tumor_vs_tumor_adjacent,Up,datasets,19 | 19,io_colorectal_cancer,0.634308869,TRUE
intestine goblet cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,1.01E-09,TRUE
S2 fibroblast,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,2.13E-09,TRUE
BEST4+ intestinal epithelial cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,2.13E-09,TRUE
enterocyte,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,2.20E-09,TRUE
enteroendocrine cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,2.54E-09,TRUE
intestinal epithelial cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,2.59E-09,TRUE
mast cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,4.04E-09,TRUE
smooth muscle cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,6.30E-09,TRUE
immature intestine goblet cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,1.12E-08,TRUE
Schwann cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,5.84E-08,TRUE
capillary endothelial cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,1.17E-07,TRUE
plasma cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,2.73E-07,TRUE
T-helper 17 cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,9.64E-06,TRUE
lymphatic endothelial cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,1.49E-05,TRUE
S3 fibroblast,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,2.70E-05,TRUE
germinal center B cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.000284407,TRUE
mature B cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.000300037,TRUE
migratory conventional dendritic cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.000669987,TRUE
plasmacytoid dendritic cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.012580543,TRUE
artery endothelial cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.012580543,TRUE
malignant immature intestine goblet cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.046857279,TRUE
gamma-delta T cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.049061994,TRUE
"CD8-positive, alpha-beta T cell",tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.074477092,TRUE
effector memory CD8+ T cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.089030303,TRUE
natural killer cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.105710638,TRUE
transit amplifying cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.221577627,TRUE
malignant intestine goblet cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.221577627,TRUE
innate lymphoid cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.276940302,TRUE
"effector memory CD4-positive, alpha-beta T cell",tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.626714732,TRUE
T peripheral helper,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Down,datasets,61 | 61,io_colorectal_cancer,0.703435434,TRUE
malignant intestinal epithelial cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,2.13E-09,TRUE
malignant enterocyte,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,2.13E-09,TRUE
